num_respondents,num_tasks,num_attrbs,num_lvls,true_coef,est_coef,est_se,est_se_robust,sig,sig_robust,in_ci95,in_ci95_robust,typeS,typeS_robust,typeM,typeM_robust
853,10,5,14,0.03,0.0164151203503817,0.0202763558496049,0.0208126627745337,0,0,1,1,,,,
853,10,5,14,0.03,0.0512449669138469,0.0199840504802717,0.0204350717078548,1,1,1,1,1,1,1.7081655637949,1.7081655637949
853,10,5,14,0.03,0.0562527793015486,0.0201999669066522,0.0204483913945894,1,1,1,1,1,1,1.87509264338495,1.87509264338495
853,10,5,14,0.03,0.0134428184410027,0.0201762717231683,0.0201288055636952,0,0,1,1,,,,
853,10,5,14,0.03,0.0488748942710332,0.0201137144213561,0.0203428126013449,1,1,1,1,1,1,1.62916314236777,1.62916314236777
853,10,5,14,0.03,0.0425458118907386,0.0203025917718537,0.0198079605793181,1,1,1,1,1,1,1.41819372969129,1.41819372969129
853,10,5,14,0.03,0.0442590599456695,0.0202708846526872,0.020668470177231,1,1,1,1,1,1,1.47530199818899,1.47530199818899
853,10,5,14,0.03,0.0107913663849406,0.0204926748582509,0.0209285597083569,0,0,1,1,,,,
853,10,5,14,0.03,0.0121778135123477,0.0201414532454247,0.0203975983702169,0,0,1,1,,,,
853,10,5,14,0.03,0.0351416620902572,0.0203281326487122,0.0196674848025559,0,0,1,1,,,,
853,10,5,14,0.03,0.0394008700723739,0.0201068298701979,0.020605567895142,0,0,1,1,,,,
853,10,5,14,0.03,0.0343853066792497,0.0202004680029427,0.0192690547033371,0,0,1,1,,,,
1500,10,5,11,0.03,0.0243480859357571,0.0133015516188691,0.0130814417583596,0,0,1,1,,,,
1500,10,5,11,0.03,0.0180896459797436,0.0135688758002887,0.0137683756651354,0,0,1,1,,,,
1500,10,5,11,0.03,0.0176615668281546,0.0136199790857628,0.0132591762803622,0,0,1,1,,,,
1500,10,5,11,0.03,0.0395802120181963,0.0135084188724228,0.0139276257829616,1,1,1,1,1,1,1.31934040060654,1.31934040060654
1500,10,5,11,0.03,0.0403292456635091,0.0135715642983206,0.0136853295217526,1,1,1,1,1,1,1.34430818878364,1.34430818878364
1500,10,5,11,0.03,0.0413347000715381,0.0134474317317246,0.0133327112421945,1,1,1,1,1,1,1.37782333571794,1.37782333571794
1500,10,5,11,0.03,0.0145666425419208,0.0134860439077247,0.0135348003963464,0,0,1,1,,,,
1500,10,5,11,0.03,0.0271254056104237,0.0134182012267801,0.0138580949018362,1,0,1,1,1,,0.904180187014124,
1500,10,5,11,0.03,0.0482222778012819,0.0135290516049976,0.0133321512197918,1,1,1,1,1,1,1.60740926004273,1.60740926004273
1500,10,5,11,0.03,0.0322932377963043,0.0136425707869213,0.013549379659051,1,1,1,1,1,1,1.07644125987681,1.07644125987681
1500,10,5,11,0.03,0.02638991776366,0.0134744197733533,0.0139256057452728,0,0,1,1,,,,
1500,10,5,11,0.03,0.0340677585084216,0.0136663948404076,0.0135448576686878,1,1,1,1,1,1,1.13559195028072,1.13559195028072
1500,10,5,11,0.03,0.0252518359836223,0.0133202026440013,0.0134247891706964,0,0,1,1,,,,
1500,10,5,11,0.03,0.0118974438286327,0.0133864231082661,0.0134615219792421,0,0,1,1,,,,
1500,10,5,11,0.03,0.0320416030046164,0.0135412728446985,0.0134879596741936,1,1,1,1,1,1,1.06805343348721,1.06805343348721
1500,10,5,11,0.03,0.0305349742814744,0.0134110571719587,0.0133870828409888,1,1,1,1,1,1,1.01783247604915,1.01783247604915
1500,10,5,11,0.03,0.0336425986945941,0.0136016448203427,0.0137281114960368,1,1,1,1,1,1,1.12141995648647,1.12141995648647
1500,10,5,11,0.03,0.033552245609514,0.0137090949170384,0.0138133648694507,1,1,1,1,1,1,1.1184081869838,1.1184081869838
1500,10,5,11,0.03,0.0129574219260911,0.0135002084484355,0.0138134087782351,0,0,1,1,,,,
1500,10,5,11,0.03,0.0350708683206408,0.0134278204657387,0.013469677374727,1,1,1,1,1,1,1.16902894402136,1.16902894402136
1500,10,5,11,0.03,0.0434986260505776,0.0135639725638328,0.0135289755203716,1,1,1,1,1,1,1.44995420168592,1.44995420168592
1500,10,5,11,0.03,0.0551914467326629,0.0134952761059764,0.0138332459636293,1,1,1,1,1,1,1.83971489108876,1.83971489108876
1500,10,5,11,0.03,0.0166159101463545,0.0134357600122,0.0133547482991953,0,0,1,1,,,,
1500,10,5,11,0.03,0.0507746512730986,0.0134700812673559,0.013597924464611,1,1,1,1,1,1,1.69248837576995,1.69248837576995
1500,10,5,11,0.03,0.0340116867345968,0.0135112660119682,0.0133893029843391,1,1,1,1,1,1,1.13372289115323,1.13372289115323
1500,10,5,11,0.03,0.0323457804985151,0.0135656173737043,0.0136667954489834,1,1,1,1,1,1,1.07819268328384,1.07819268328384
1500,10,5,11,0.03,0.000348939535348725,0.0135136807965368,0.0136777312573119,0,0,0,0,,,,
1500,10,5,11,0.03,0.0265627658164844,0.013580325912442,0.0133238239558292,0,1,1,1,,1,,0.885425527216148
1500,10,5,11,0.03,0.0311554614799702,0.0133772543027013,0.0134247268694195,1,1,1,1,1,1,1.03851538266567,1.03851538266567
1500,10,5,11,0.03,0.0348335324394981,0.0134989832380176,0.0134459357402011,1,1,1,1,1,1,1.16111774798327,1.16111774798327
1500,10,5,11,0.03,0.0590897362753932,0.0136121128883647,0.0135408005307432,1,1,0,0,1,1,1.96965787584644,1.96965787584644
1500,10,5,11,0.03,0.0322903455050881,0.0135361074472535,0.0137373426262509,1,1,1,1,1,1,1.0763448501696,1.0763448501696
1500,10,5,11,0.03,0.0258842680601572,0.0134401777787583,0.0135278984719403,0,0,1,1,,,,
1500,10,5,11,0.03,0.0163252945445946,0.0134076917698018,0.0135107200773714,0,0,1,1,,,,
1500,10,5,11,0.03,0.0404281519926399,0.0136005821798212,0.0138820455307737,1,1,1,1,1,1,1.34760506642133,1.34760506642133
1500,10,5,11,0.03,0.0357153395860501,0.0134670594318739,0.0135677954883968,1,1,1,1,1,1,1.190511319535,1.190511319535
1500,10,5,11,0.03,0.0391375735166154,0.0135161947111542,0.0132030759198557,1,1,1,1,1,1,1.30458578388718,1.30458578388718
1500,10,5,11,0.03,0.0321466751887644,0.013540489903316,0.013982193991547,1,1,1,1,1,1,1.07155583962548,1.07155583962548
1500,10,5,11,0.03,0.0211071887158312,0.0134081003278867,0.0134590844669519,0,0,1,1,,,,
1500,10,5,11,0.03,0.027840763439886,0.0135934580470414,0.014260123753124,1,0,1,1,1,,0.9280254479962,
1500,10,5,11,0.03,0.022474076652906,0.0133656442586358,0.0133976022512957,0,0,1,1,,,,
1500,10,5,11,0.03,0.014826375283757,0.0134174873554268,0.0133265215305237,0,0,1,1,,,,
1500,10,5,11,0.03,0.0382443668492078,0.0134975047478803,0.0133649109319768,1,1,1,1,1,1,1.27481222830693,1.27481222830693
1500,10,5,11,0.03,0.0235584128267892,0.0135280759421708,0.0134965870041335,0,0,1,1,,,,
1500,10,5,11,0.03,0.0236159337841142,0.0134095403248114,0.0136739681767318,0,0,1,1,,,,
1500,10,5,11,0.03,0.0246981011352219,0.0135045648862771,0.0136168403260776,0,0,1,1,,,,
1500,10,5,11,0.03,0.0310506846198393,0.0135391861677702,0.013641460683375,1,1,1,1,1,1,1.03502282066131,1.03502282066131
1500,10,5,11,0.03,0.0356148342111986,0.0134917629807616,0.0135876037691462,1,1,1,1,1,1,1.18716114037329,1.18716114037329
1500,10,5,11,0.03,0.0419513679001157,0.0135520343744382,0.0133412618036777,1,1,1,1,1,1,1.39837893000386,1.39837893000386
1500,10,5,11,0.03,0.0330756612674942,0.0136515617548235,0.013657158386569,1,1,1,1,1,1,1.10252204224981,1.10252204224981
1500,10,5,11,0.03,0.0233013663635449,0.0135292388343678,0.0137897423980839,0,0,1,1,,,,
1500,10,5,11,0.03,0.0260781788538605,0.013510387135059,0.0133821089923835,0,0,1,1,,,,
1500,10,5,11,0.03,0.0449950624750374,0.0136313258299725,0.0138955354943396,1,1,1,1,1,1,1.49983541583458,1.49983541583458
1500,10,5,11,0.03,0.0399773928442704,0.0135372455450362,0.0134010898833317,1,1,1,1,1,1,1.33257976147568,1.33257976147568
1500,10,5,11,0.03,0.0233083951059201,0.0134369161913656,0.0133410634263471,0,0,1,1,,,,
1500,10,5,11,0.03,0.00748724043384786,0.0136063399927533,0.0128851240435163,0,0,1,1,,,,
1500,10,5,11,0.03,0.0187309555280874,0.0136872071354854,0.0138499135764319,0,0,1,1,,,,
1500,10,5,11,0.03,0.00604325100019298,0.0136345085839693,0.0133511882534775,0,0,1,1,,,,
1500,10,5,11,0.03,0.0482912708277733,0.0135793908432649,0.0137301863465786,1,1,1,1,1,1,1.60970902759244,1.60970902759244
1500,10,5,11,0.03,0.0430318688545596,0.0134921719415228,0.0133821203154053,1,1,1,1,1,1,1.43439562848532,1.43439562848532
1500,10,5,11,0.03,0.0394058552590834,0.0136024668074353,0.0134208969452859,1,1,1,1,1,1,1.31352850863611,1.31352850863611
1500,10,5,11,0.03,0.0314722083587292,0.0135338196054741,0.0137745278836314,1,1,1,1,1,1,1.04907361195764,1.04907361195764
1500,10,5,11,0.03,0.036089168068878,0.0136412118561783,0.0141614779299878,1,1,1,1,1,1,1.2029722689626,1.2029722689626
1500,10,5,11,0.03,0.0130756698816366,0.0133506495198101,0.0136405062014325,0,0,1,1,,,,
1500,10,5,11,0.03,0.0242508633699351,0.01352355792856,0.0133781000508607,0,0,1,1,,,,
1500,10,5,11,0.03,0.026077862617507,0.0135186568955454,0.0132906099214193,0,1,1,1,,1,,0.869262087250235
1500,10,5,11,0.03,0.0184601097270371,0.0135856099363439,0.0133657046185041,0,0,1,1,,,,
1500,10,5,11,0.03,0.0489009868282176,0.0136290089876533,0.013631639229925,1,1,1,1,1,1,1.63003289427392,1.63003289427392
1500,10,5,11,0.03,0.0454699929131885,0.0135412065541625,0.0136355618871381,1,1,1,1,1,1,1.51566643043962,1.51566643043962
1500,10,5,11,0.03,0.0361571302464088,0.0134771918775668,0.0139274099748232,1,1,1,1,1,1,1.20523767488029,1.20523767488029
1500,10,5,11,0.03,0.0355802289424355,0.0134042568804621,0.0136355997352239,1,1,1,1,1,1,1.18600763141452,1.18600763141452
1500,10,5,11,0.03,0.0417299208446039,0.0133715935764132,0.0131646761217073,1,1,1,1,1,1,1.3909973614868,1.3909973614868
1500,10,5,11,0.03,0.0267713259763015,0.0134249633338312,0.0130841917546947,1,1,1,1,1,1,0.892377532543382,0.892377532543382
1500,10,5,11,0.03,0.0456275006070214,0.0134973796818694,0.0137822844673041,1,1,1,1,1,1,1.52091668690071,1.52091668690071
1500,10,5,11,0.03,0.0219157252907337,0.0134598792517365,0.0136345578549634,0,0,1,1,,,,
1500,10,5,11,0.03,0.0264805056737842,0.0135103948959298,0.0139740569180397,1,0,1,1,1,,0.882683522459474,
1500,10,5,11,0.03,0.0404269918537774,0.0135523173587509,0.013438005973099,1,1,1,1,1,1,1.34756639512591,1.34756639512591
1500,10,5,11,0.03,0.0257344778759071,0.0134640929722738,0.0133008768013117,0,0,1,1,,,,
1500,10,5,11,0.03,0.0334330485341701,0.0134869379208751,0.0136963212604416,1,1,1,1,1,1,1.114434951139,1.114434951139
1500,10,5,11,0.03,0.0199586236323992,0.0134868018273932,0.0137023967248037,0,0,1,1,,,,
1500,10,5,11,0.03,0.0292915019066472,0.0134702575166786,0.0134954987457982,1,1,1,1,1,1,0.97638339688824,0.97638339688824
1500,10,5,11,0.03,0.0561240473901269,0.0135670572497166,0.0137499998396615,1,1,1,1,1,1,1.8708015796709,1.8708015796709
1500,10,5,11,0.03,0.0246994165212921,0.0135233237640273,0.0137730055254498,0,0,1,1,,,,
1500,10,5,11,0.03,0.0413778652424078,0.0135642714080041,0.0138424842295579,1,1,1,1,1,1,1.37926217474693,1.37926217474693
1500,10,5,11,0.03,0.03164258770821,0.0136323106189067,0.0138628127387644,1,1,1,1,1,1,1.054752923607,1.054752923607
1500,10,5,11,0.03,0.0631179321076074,0.0133819103053955,0.0130518903285498,1,1,0,0,1,1,2.10393107025358,2.10393107025358
1500,10,5,11,0.03,0.0139830147969725,0.0134933099858877,0.01324766435489,0,0,1,1,,,,
1500,10,5,11,0.03,0.0339196872402534,0.0134949223522674,0.0132307971754675,1,1,1,1,1,1,1.13065624134178,1.13065624134178
1500,10,5,11,0.03,0.0481536426007323,0.0135961253141181,0.0137087484777491,1,1,1,1,1,1,1.60512142002441,1.60512142002441
1500,10,5,11,0.03,0.0240288815721404,0.0134930229153385,0.0131856672412431,0,0,1,1,,,,
1500,10,5,11,0.03,0.0242501702302226,0.0135354001833131,0.0139487738625536,0,0,1,1,,,,
1500,10,5,11,0.03,0.0156856381454554,0.013593166497188,0.0136268755736139,0,0,1,1,,,,
1500,10,5,11,0.03,0.0092694937655225,0.0135139735612493,0.0133389497079229,0,0,1,1,,,,
1500,10,5,11,0.03,0.0277655582239428,0.0136086972422496,0.0140415079718101,1,1,1,1,1,1,0.925518607464759,0.925518607464759
1500,10,5,11,0.03,0.0407090094492045,0.0135602200366398,0.013358252822136,1,1,1,1,1,1,1.35696698164015,1.35696698164015
1500,10,5,11,0.03,0.0328459689570269,0.0134747533593681,0.013085586493033,1,1,1,1,1,1,1.0948656319009,1.0948656319009
1500,10,5,11,0.03,0.0350949470033518,0.013411365814291,0.0139143320127701,1,1,1,1,1,1,1.16983156677839,1.16983156677839
1500,10,5,11,0.03,0.018022704433899,0.0136287513101236,0.0140272873793518,0,0,1,1,,,,
1500,10,5,11,0.03,0.0189611283106842,0.013561677967077,0.0138865911553201,0,0,1,1,,,,
1500,10,5,11,0.03,0.0152096367239771,0.0134760393789309,0.0133768827794781,0,0,1,1,,,,
1059,12,5,2,0.03,0.0236575369505174,0.00625345028532364,0.00657942408091149,1,1,1,1,1,1,0.788584565017246,0.788584565017246
1059,12,5,2,0.03,0.0426244182298882,0.00625102925423733,0.00628691727002737,1,1,0,0,1,1,1.42081394099627,1.42081394099627
1059,12,5,2,0.03,0.0301947883086613,0.00625609670382652,0.00613126854979964,1,1,1,1,1,1,1.00649294362204,1.00649294362204
1059,12,5,2,0.03,0.0385270905256589,0.0062566673227552,0.00644180843690109,1,1,1,1,1,1,1.2842363508553,1.2842363508553
1059,12,5,2,0.03,0.0317391271685578,0.00625888996708075,0.00663879197005176,1,1,1,1,1,1,1.05797090561859,1.05797090561859
1059,12,5,2,0.03,0.027516026654658,0.00625648984562121,0.00642710984607339,1,1,1,1,1,1,0.917200888488599,0.917200888488599
1059,12,5,2,0.03,0.0370236135759706,0.00625904143047271,0.00645309787067669,1,1,1,1,1,1,1.23412045253235,1.23412045253235
1059,12,5,2,0.03,0.0242717160474326,0.00625666269636487,0.00643788866104379,1,1,1,1,1,1,0.809057201581086,0.809057201581086
1059,12,5,2,0.03,0.0355123894804211,0.00625807954802613,0.00661719871392569,1,1,1,1,1,1,1.18374631601404,1.18374631601404
1059,12,5,2,0.03,0.0365805476510025,0.00625828100646237,0.00617981126190546,1,1,1,1,1,1,1.21935158836675,1.21935158836675
1059,12,5,2,0.03,0.02875749191664,0.00625626438102243,0.0064775010035805,1,1,1,1,1,1,0.958583063887999,0.958583063887999
1059,12,5,2,0.03,0.0277265056509306,0.00625651994563474,0.00635810133055738,1,1,1,1,1,1,0.924216855031019,0.924216855031019
1059,12,5,2,0.03,0.0230289450384472,0.00625999693120388,0.00594689734603445,1,1,1,1,1,1,0.767631501281575,0.767631501281575
1059,12,5,2,0.03,0.0341975179111404,0.00625583851717611,0.00631565699748782,1,1,1,1,1,1,1.13991726370468,1.13991726370468
1059,12,5,2,0.03,0.0314096457006833,0.00625943600359348,0.00640341822314851,1,1,1,1,1,1,1.04698819002278,1.04698819002278
1059,12,5,2,0.03,0.0228605875294766,0.00625910019563592,0.00648817155585116,1,1,1,1,1,1,0.762019584315886,0.762019584315886
1059,12,5,2,0.03,0.0399030067011143,0.00625406429545932,0.00638474860677068,1,1,1,1,1,1,1.33010022337048,1.33010022337048
1059,12,5,2,0.03,0.0270286079779209,0.00625749634230316,0.00641486855937816,1,1,1,1,1,1,0.900953599264031,0.900953599264031
1059,12,5,2,0.03,0.0271058007540002,0.0062594951690594,0.0064448527128248,1,1,1,1,1,1,0.903526691800005,0.903526691800005
1059,12,5,2,0.03,0.0290267111833115,0.00626192061296995,0.00646609374455397,1,1,1,1,1,1,0.967557039443716,0.967557039443716
1059,12,5,2,0.03,0.0290478738375031,0.00626065056919312,0.00629549589000266,1,1,1,1,1,1,0.968262461250103,0.968262461250103
1059,12,5,2,0.03,0.0423411418892704,0.00625578375033756,0.00663274907288253,1,1,0,1,1,1,1.41137139630901,1.41137139630901
1059,12,5,2,0.03,0.0381216106824524,0.00626049748631663,0.00669665319005103,1,1,1,1,1,1,1.27072035608175,1.27072035608175
1059,12,5,2,0.03,0.0362565949225735,0.00625969067786698,0.0064622943209879,1,1,1,1,1,1,1.20855316408579,1.20855316408579
1059,12,5,2,0.03,0.0321852355689289,0.00626011724026179,0.00638923521008537,1,1,1,1,1,1,1.07284118563096,1.07284118563096
1059,12,5,2,0.03,0.0298311301165069,0.00625984489400355,0.00660683813477624,1,1,1,1,1,1,0.994371003883563,0.994371003883563
1059,12,5,2,0.03,0.0279869441632686,0.00625861575692575,0.00666436407168046,1,1,1,1,1,1,0.93289813877562,0.93289813877562
1059,12,5,2,0.03,0.0281976836062795,0.00625672236329274,0.00623618333220175,1,1,1,1,1,1,0.939922786875984,0.939922786875984
1059,12,5,2,0.03,0.0327198461522581,0.00626098393414193,0.00619399988616474,1,1,1,1,1,1,1.0906615384086,1.0906615384086
1059,12,5,2,0.03,0.0292641854372444,0.00625353884307433,0.00647613257230776,1,1,1,1,1,1,0.975472847908148,0.975472847908148
1059,12,5,2,0.03,0.0317659883621931,0.00625788448264089,0.00631439340326144,1,1,1,1,1,1,1.05886627873977,1.05886627873977
1059,12,5,2,0.03,0.0201805107247,0.00626223321490623,0.006543591063652,1,1,1,1,1,1,0.672683690823334,0.672683690823334
1059,12,5,2,0.03,0.0283254083316005,0.00626001100541256,0.00609286694415187,1,1,1,1,1,1,0.944180277720015,0.944180277720015
1059,12,5,2,0.03,0.0438070961247006,0.00625416029790502,0.00646397545137815,1,1,0,0,1,1,1.46023653749002,1.46023653749002
1059,12,5,2,0.03,0.0295699943201364,0.00625983538792172,0.00655997869029966,1,1,1,1,1,1,0.985666477337878,0.985666477337878
1059,12,5,2,0.03,0.0318708987153946,0.00625674502924075,0.006224957407534,1,1,1,1,1,1,1.06236329051315,1.06236329051315
1059,12,5,2,0.03,0.0255308275400019,0.00625833111482765,0.00629979570413502,1,1,1,1,1,1,0.85102758466673,0.85102758466673
1059,12,5,2,0.03,0.0287726396148044,0.00625503461080257,0.00627197803792813,1,1,1,1,1,1,0.959087987160146,0.959087987160146
1059,12,5,2,0.03,0.0215076868524821,0.00625955493036921,0.00629898868804595,1,1,1,1,1,1,0.716922895082737,0.716922895082737
1059,12,5,2,0.03,0.0441334508951889,0.00625712560478335,0.00627862857862844,1,1,0,0,1,1,1.47111502983963,1.47111502983963
1059,12,5,2,0.03,0.0340331614577854,0.00625817514764198,0.00642158593464044,1,1,1,1,1,1,1.13443871525951,1.13443871525951
1059,12,5,2,0.03,0.0300925838702425,0.00625685286435245,0.00632578797053146,1,1,1,1,1,1,1.00308612900808,1.00308612900808
1059,12,5,2,0.03,0.0354603426246293,0.00625792419119705,0.00665959707368867,1,1,1,1,1,1,1.18201142082098,1.18201142082098
1059,12,5,2,0.03,0.0269484539095277,0.00625963212290633,0.0064350316065169,1,1,1,1,1,1,0.898281796984255,0.898281796984255
1059,12,5,2,0.03,0.0214033607834505,0.00625783030992677,0.00630867075654103,1,1,1,1,1,1,0.713445359448349,0.713445359448349
1059,12,5,2,0.03,0.0206809144900858,0.00625458005578581,0.00639322510659617,1,1,1,1,1,1,0.689363816336194,0.689363816336194
1059,12,5,2,0.03,0.0442188059143082,0.00625285182317903,0.00638558601465306,1,1,0,0,1,1,1.47396019714361,1.47396019714361
1059,12,5,2,0.03,0.0275525168596128,0.00625441313614353,0.00654304756171741,1,1,1,1,1,1,0.91841722865376,0.91841722865376
1059,12,5,2,0.03,0.033477112624026,0.00625640087413484,0.00646282978341171,1,1,1,1,1,1,1.1159037541342,1.1159037541342
1059,12,5,2,0.03,0.0377277815879518,0.00625107968527866,0.00638944838166906,1,1,1,1,1,1,1.25759271959839,1.25759271959839
1059,12,5,2,0.03,0.0284652622825709,0.00625702195492405,0.00641626479949019,1,1,1,1,1,1,0.948842076085697,0.948842076085697
1059,12,5,2,0.03,0.0370671354845695,0.00625631409867712,0.00647079315556143,1,1,1,1,1,1,1.23557118281898,1.23557118281898
1059,12,5,2,0.03,0.0286386675710933,0.00626085499206442,0.0064484950447719,1,1,1,1,1,1,0.954622252369778,0.954622252369778
1059,12,5,2,0.03,0.0243166932102591,0.00626012061150001,0.00606870460648825,1,1,1,1,1,1,0.810556440341971,0.810556440341971
1059,12,5,2,0.03,0.0312483814420019,0.00625599049366584,0.0061868560258607,1,1,1,1,1,1,1.0416127147334,1.0416127147334
1059,12,5,2,0.03,0.0265867850788159,0.00625433076668834,0.00636177781610739,1,1,1,1,1,1,0.886226169293864,0.886226169293864
1059,12,5,2,0.03,0.0207197449130931,0.00626608056123932,0.00625755133261359,1,1,1,1,1,1,0.69065816376977,0.69065816376977
1059,12,5,2,0.03,0.02313834390571,0.00625582152984875,0.00649481306858187,1,1,1,1,1,1,0.771278130190332,0.771278130190332
1059,12,5,2,0.03,0.0258288842262025,0.00625388245146707,0.00625760317658717,1,1,1,1,1,1,0.860962807540082,0.860962807540082
1059,12,5,2,0.03,0.0314773454526632,0.00625034046702826,0.00643113536194155,1,1,1,1,1,1,1.04924484842211,1.04924484842211
1059,12,5,2,0.03,0.0349488095596002,0.00625901567216,0.00661370340739571,1,1,1,1,1,1,1.16496031865334,1.16496031865334
1059,12,5,2,0.03,0.026292144019875,0.00625922520483146,0.00624799160640451,1,1,1,1,1,1,0.876404800662501,0.876404800662501
1059,12,5,2,0.03,0.0376061299920448,0.0062573485958262,0.00656660720066007,1,1,1,1,1,1,1.25353766640149,1.25353766640149
1059,12,5,2,0.03,0.0404869291443038,0.00625526609805743,0.00608834516720229,1,1,1,1,1,1,1.34956430481013,1.34956430481013
1059,12,5,2,0.03,0.0304028658421082,0.00626015978300391,0.00644793344733608,1,1,1,1,1,1,1.01342886140361,1.01342886140361
1059,12,5,2,0.03,0.0322392888955477,0.00625571429016428,0.00661434766036964,1,1,1,1,1,1,1.07464296318492,1.07464296318492
1059,12,5,2,0.03,0.0320606330280031,0.00626337205438384,0.00650907809376701,1,1,1,1,1,1,1.0686877676001,1.0686877676001
1059,12,5,2,0.03,0.0200241409718464,0.00626178753616916,0.00671097941253583,1,1,1,1,1,1,0.667471365728214,0.667471365728214
1059,12,5,2,0.03,0.0274334751209172,0.00626072075528076,0.00635832721670034,1,1,1,1,1,1,0.914449170697241,0.914449170697241
1059,12,5,2,0.03,0.0353333854422242,0.00625921783553376,0.00643162498171628,1,1,1,1,1,1,1.17777951474081,1.17777951474081
1059,12,5,2,0.03,0.0360291499433441,0.00625891147049932,0.00627718184238158,1,1,1,1,1,1,1.20097166477814,1.20097166477814
1059,12,5,2,0.03,0.0203614175519973,0.00625594643847255,0.00629613279313446,1,1,1,1,1,1,0.678713918399908,0.678713918399908
1059,12,5,2,0.03,0.0352040836635773,0.00625955243611913,0.00615963048347653,1,1,1,1,1,1,1.17346945545258,1.17346945545258
1059,12,5,2,0.03,0.0219785890556161,0.00625334580185187,0.00644955785152921,1,1,1,1,1,1,0.732619635187202,0.732619635187202
1059,12,5,2,0.03,0.022976503645462,0.00626105809311435,0.00628168360759586,1,1,1,1,1,1,0.765883454848734,0.765883454848734
1059,12,5,2,0.03,0.0345595520763773,0.00625173560972769,0.00632922905370134,1,1,1,1,1,1,1.15198506921258,1.15198506921258
1059,12,5,2,0.03,0.0281956108800785,0.00625701580053322,0.00645566389817597,1,1,1,1,1,1,0.939853696002618,0.939853696002618
1059,12,5,2,0.03,0.0279139723842151,0.00625792455144688,0.00635946027810117,1,1,1,1,1,1,0.930465746140502,0.930465746140502
1059,12,5,2,0.03,0.0358745664645195,0.00625562065022978,0.00626358361460146,1,1,1,1,1,1,1.19581888215065,1.19581888215065
1059,12,5,2,0.03,0.0343220970361167,0.0062578759635326,0.00632018126564987,1,1,1,1,1,1,1.14406990120389,1.14406990120389
1059,12,5,2,0.03,0.0240949967310439,0.00625665898936164,0.00654122426982371,1,1,1,1,1,1,0.803166557701464,0.803166557701464
1059,12,5,2,0.03,0.0307871569862256,0.00626192333095259,0.00647060708059698,1,1,1,1,1,1,1.02623856620752,1.02623856620752
1059,12,5,2,0.03,0.0247340059090354,0.00625916714244461,0.00663879477582523,1,1,1,1,1,1,0.824466863634513,0.824466863634513
1059,12,5,2,0.03,0.0360574138340153,0.00625585810748622,0.00650643653817916,1,1,1,1,1,1,1.20191379446718,1.20191379446718
1059,12,5,2,0.03,0.027991625721324,0.00626060112078843,0.00655676721693963,1,1,1,1,1,1,0.933054190710801,0.933054190710801
1059,12,5,2,0.03,0.0302249491930096,0.00626214431957491,0.00643732258585846,1,1,1,1,1,1,1.00749830643365,1.00749830643365
1059,12,5,2,0.03,0.0340672564299356,0.00625869231620413,0.00648237691502113,1,1,1,1,1,1,1.13557521433119,1.13557521433119
1059,12,5,2,0.03,0.0315680491998962,0.00625461003282322,0.00660388383885736,1,1,1,1,1,1,1.05226830666321,1.05226830666321
1059,12,5,2,0.03,0.0363925553720085,0.00625829441423416,0.00657010726554116,1,1,1,1,1,1,1.21308517906695,1.21308517906695
1059,12,5,2,0.03,0.0314181586014162,0.0062616203460839,0.006588367581583,1,1,1,1,1,1,1.04727195338054,1.04727195338054
1059,12,5,2,0.03,0.0306829203609317,0.00626254530295748,0.00653419898116574,1,1,1,1,1,1,1.02276401203106,1.02276401203106
1059,12,5,2,0.03,0.0352970034513799,0.00625526368293751,0.00658949880512362,1,1,1,1,1,1,1.17656678171266,1.17656678171266
1059,12,5,2,0.03,0.0161596951777759,0.00625734107510995,0.00649805360686516,1,1,0,0,1,1,0.538656505925863,0.538656505925863
1059,12,5,2,0.03,0.0345259100138956,0.00625564949004088,0.00645563840819915,1,1,1,1,1,1,1.15086366712985,1.15086366712985
1059,12,5,2,0.03,0.0296890642625524,0.00625685941507887,0.00613915497420598,1,1,1,1,1,1,0.989635475418415,0.989635475418415
1059,12,5,2,0.03,0.038892713415145,0.00625255050100153,0.00647497008519232,1,1,1,1,1,1,1.29642378050483,1.29642378050483
1059,12,5,2,0.03,0.0406292716670308,0.00625541361924213,0.00638499356887591,1,1,1,1,1,1,1.35430905556769,1.35430905556769
1059,12,5,2,0.03,0.0383266428291335,0.00625452698514997,0.0065108191498508,1,1,1,1,1,1,1.27755476097112,1.27755476097112
1059,12,5,2,0.03,0.0333785535185103,0.00625828271956385,0.00664245469992796,1,1,1,1,1,1,1.11261845061701,1.11261845061701
1059,12,5,2,0.03,0.0282394172668344,0.00625775445845484,0.00639130242485904,1,1,1,1,1,1,0.941313908894481,0.941313908894481
4800,5,5,6,0.03,0.039409625220015,0.00794125574612021,0.00812038384556478,1,1,1,1,1,1,1.3136541740005,1.3136541740005
4800,5,5,6,0.03,0.0313677263317205,0.00791483313031689,0.00804219373632519,1,1,1,1,1,1,1.04559087772402,1.04559087772402
4800,5,5,6,0.03,0.041418904143959,0.00786805009773776,0.00793322909156731,1,1,1,1,1,1,1.38063013813197,1.38063013813197
4800,5,5,6,0.03,0.0261669254220977,0.00787107962272852,0.00783465642881032,1,1,1,1,1,1,0.872230847403255,0.872230847403255
